Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3713,CA-2017-166198,4/21/2017,2026-12-09,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1,0.0,3.462
3750,CA-2017-161956,8/27/2017,2027-01-15,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994
3838,CA-2014-126760,7/26/2014,2027-04-13,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998
3841,CA-2014-126760,7/26/2014,2027-04-16,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,3,0.0,70.0977
3859,CA-2014-140816,12/20/2014,2027-05-04,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888
3866,CA-2014-124709,7/27/2014,2027-05-11,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08
3868,CA-2015-132486,10/23/2015,2027-05-13,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0.0,63.7776
3891,US-2016-163881,11/24/2016,2027-06-05,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767
3893,US-2016-163881,11/24/2016,2027-06-07,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0.0,190.3728
3936,CA-2017-123001,2017-02-09 00:00:00,2027-07-20,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
3953,US-2016-151862,2016-01-03 00:00:00,2027-08-06,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986
3979,CA-2017-101308,2017-02-10 00:00:00,2027-09-01,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
3984,CA-2016-135265,2016-07-07 00:00:00,2027-09-06,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
4002,CA-2014-116834,2014-11-10 00:00:00,2027-09-24,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65
4025,CA-2017-130764,10/27/2017,2027-10-17,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
4034,CA-2016-169957,9/26/2016,2027-10-26,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0
4040,CA-2014-110786,12/29/2014,2027-11-01,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982
4042,CA-2014-110786,12/29/2014,2027-11-03,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
4059,CA-2015-124058,11/20/2015,2027-11-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581
4086,CA-2016-111913,2016-04-08 00:00:00,2027-12-17,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
4105,US-2017-155999,2017-07-08 00:00:00,2028-01-05,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,17.9955
4165,US-2017-106131,1/14/2017,2028-03-05,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931
4194,CA-2015-150875,11/16/2015,2028-04-03,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582
4219,CA-2017-149881,2017-01-04 00:00:00,2028-04-28,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988
4222,CA-2017-134565,2017-11-06 00:00:00,2028-05-01,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,130.2075
4245,CA-2014-138436,3/26/2014,2028-05-24,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619
4273,US-2017-158505,7/21/2017,2028-06-21,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937
4306,CA-2014-162278,10/26/2014,2028-07-24,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
4309,CA-2014-125829,2014-04-11 00:00:00,2028-07-27,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344
4313,CA-2014-125829,2014-04-11 00:00:00,2028-07-31,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99
4320,CA-2014-152345,12/29/2014,2028-08-07,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
4332,CA-2017-107909,2017-01-09 00:00:00,2028-08-19,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966
4338,CA-2015-125234,11/27/2015,2028-08-25,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737
4344,CA-2017-105410,3/19/2017,2028-08-31,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008
4345,CA-2017-105410,3/19/2017,2028-09-01,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0.0,10.9494
4346,CA-2017-105410,3/19/2017,2028-09-02,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828
4353,CA-2017-107748,2017-10-12 00:00:00,2028-09-09,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
4397,CA-2016-148740,11/15/2016,2028-10-23,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,92024,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032
4416,CA-2014-153983,11/29/2014,2028-11-11,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
4462,US-2017-125717,9/28/2017,2028-12-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
4504,US-2014-138247,12/24/2014,2029-02-07,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,17.3656
4506,US-2014-138247,12/24/2014,2029-02-09,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0.0,13.1985
4507,US-2014-138247,12/24/2014,2029-02-10,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485
4562,CA-2015-118871,2015-04-12 00:00:00,2029-04-06,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,8.2764
4573,CA-2017-126662,7/17/2017,2029-04-17,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
4592,CA-2016-129868,12/26/2016,2029-05-06,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
4620,CA-2017-145219,12/24/2017,2029-06-03,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832
4645,CA-2015-147501,2015-02-08 00:00:00,2029-06-28,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88
4668,CA-2016-116547,2016-10-01 00:00:00,2029-07-21,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0.0,13.2962
4679,CA-2014-114510,3/14/2014,2029-08-01,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0.0,6.624
4691,CA-2014-138681,12/20/2014,2029-08-13,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928
4711,CA-2017-138149,6/29/2017,2029-09-02,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316
4715,CA-2017-121643,5/18/2017,2029-09-06,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
4716,US-2015-122910,2015-12-05 00:00:00,2029-09-07,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584
4733,US-2015-103996,3/29/2015,2029-09-24,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675
4751,CA-2016-127649,2016-07-10 00:00:00,2029-10-12,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82
4772,US-2014-167262,10/31/2014,2029-11-02,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128
4788,CA-2015-104346,2015-11-12 00:00:00,2029-11-18,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,4,0.2,-6.534
4847,CA-2014-164469,6/25/2014,2030-01-16,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797
4936,CA-2015-155124,3/15/2015,2030-04-15,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776
4960,CA-2016-166226,11/18/2016,2030-05-09,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
4991,CA-2017-107321,8/31/2017,2030-06-09,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584
4999,CA-2016-129238,1/31/2016,2030-06-17,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194
5001,CA-2017-159688,2017-07-05 00:00:00,2030-06-19,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0.0,28.7964
5019,CA-2014-127558,11/15/2014,2030-07-07,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0.0,146.7693
5022,CA-2016-133795,12/18/2016,2030-07-10,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792
5023,CA-2016-133795,12/18/2016,2030-07-11,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0.0,146.7693
5037,CA-2014-169803,2014-06-04 00:00:00,2030-07-25,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0.0,2.034
5141,CA-2015-154886,2015-08-11 00:00:00,2030-11-06,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2,0.0,43.164
5160,CA-2015-156146,10/26/2015,2030-11-25,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
5161,CA-2015-156146,10/26/2015,2030-11-26,Second Class,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,68.72,2,0.2,-14.603
5180,US-2015-120502,4/13/2015,2030-12-15,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932
5198,CA-2014-159709,2014-10-05 00:00:00,2031-01-02,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36
5246,CA-2016-156265,2016-02-08 00:00:00,2031-02-19,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,3,0.2,33.3576
5249,US-2017-110989,2017-03-11 00:00:00,2031-02-22,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,0.0,10.875
5358,CA-2014-150490,2014-05-08 00:00:00,2031-06-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0.0,1.636
5367,CA-2017-158071,2017-10-06 00:00:00,2031-06-20,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
5376,CA-2017-134152,5/27/2017,2031-06-29,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816
5381,CA-2016-136021,8/14/2016,2031-07-04,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.6238
5388,CA-2017-164707,2/18/2017,2031-07-11,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985
5389,CA-2017-164707,2/18/2017,2031-07-12,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,0.0,47.0979
5401,CA-2017-132262,9/21/2017,2031-07-24,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158
5402,CA-2017-132262,9/21/2017,2031-07-25,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0.0,26.3934
5405,US-2016-143280,2/22/2016,2031-07-28,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
5406,US-2016-143280,2/22/2016,2031-07-29,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.2208
5413,CA-2017-166856,9/18/2017,2031-08-05,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072
5426,CA-2016-153598,2016-03-12 00:00:00,2031-08-18,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98
5436,CA-2015-160171,10/19/2015,2031-08-28,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3,0.0,97.2
5481,CA-2017-105487,2017-08-10 00:00:00,2031-10-12,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091
5482,CA-2017-105487,2017-08-10 00:00:00,2031-10-13,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48
5483,CA-2017-105487,2017-08-10 00:00:00,2031-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0.0,115.1808
5548,CA-2017-151008,2017-07-09 00:00:00,2031-12-18,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46
5550,CA-2014-159800,11/28/2014,2031-12-20,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825
5612,CA-2017-121027,8/18/2017,2032-02-20,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.316
5613,CA-2017-121027,8/18/2017,2032-02-21,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0.0,224.424
5624,CA-2016-121748,10/24/2016,2032-03-03,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0
5625,CA-2016-121748,10/24/2016,2032-03-04,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0.0,21.5988
5637,CA-2017-123022,2017-03-09 00:00:00,2032-03-16,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0.0,85.491
5658,CA-2016-145261,12/18/2016,2032-04-06,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3,0.2,-8.4582
5661,CA-2016-145261,12/18/2016,2032-04-09,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17
5670,CA-2016-142405,2016-11-06 00:00:00,2032-04-18,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898
5672,CA-2015-141012,2015-09-06 00:00:00,2032-04-20,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.7735
5676,CA-2014-135993,5/28/2014,2032-04-24,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408
5677,CA-2014-135993,5/28/2014,2032-04-25,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,0.0,2.208
5722,CA-2015-138674,11/14/2015,2032-06-09,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2,4.5588
5723,CA-2015-138674,11/14/2015,2032-06-10,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2,29.994
5742,US-2017-147886,3/28/2017,2032-06-29,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272
5766,US-2014-126340,2014-08-11 00:00:00,2032-07-23,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182
5781,US-2015-159513,2015-02-04 00:00:00,2032-08-07,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919
